time,d1_comms,d2_comms,d3_comms,archive_size
5.256435871124268,0,0,0,102
5.287690162658691,0,0,0,102
5.319198131561279,0,0,0,102
5.350409984588623,0,0,0,102
5.3816492557525635,0,0,0,102
5.413524866104126,0,0,0,102
5.444927930831909,0,0,0,102
5.476156949996948,0,0,1,102
5.507763385772705,0,0,1,102
5.539041996002197,0,0,1,102
5.570344686508179,0,0,1,153
5.602227449417114,0,0,0,153
5.633604049682617,0,0,0,153
5.664764165878296,0,0,0,153
5.6961281299591064,0,0,0,153
5.727977275848389,0,0,0,153
5.75928807258606,0,0,0,153
5.790523290634155,0,0,0,153
5.822500228881836,0,0,0,153
5.853711128234863,0,0,0,153
5.885016918182373,0,0,0,153
5.916861057281494,0,0,0,153
5.948218584060669,0,0,0,153
5.979451894760132,0,0,0,153
6.011191368103027,0,0,0,153
6.042460680007935,0,0,0,153
6.073901414871216,0,0,0,153
6.1057868003845215,0,0,0,153
6.137243747711182,0,0,0,153
6.168445587158203,0,0,0,153
6.199609756469727,0,0,0,153
6.231433391571045,0,0,0,153
6.262712001800537,0,0,0,153
6.2939019203186035,0,0,0,153
6.3253068923950195,0,0,0,153
6.356577157974243,0,0,0,153
6.387922048568726,0,0,0,153
6.419180631637573,0,0,0,153
6.45046067237854,0,0,0,153
6.481666564941406,0,0,0,153
6.5133936405181885,0,0,0,153
6.544655084609985,0,0,0,153
6.575926303863525,0,0,0,153
6.6073877811431885,0,0,0,153
6.638800382614136,0,0,0,153
6.670099973678589,0,0,0,153
6.701242208480835,0,0,0,153
6.732789993286133,0,0,0,153
6.763912200927734,0,0,0,153
6.7953314781188965,0,0,0,153
6.827178478240967,0,0,0,153
6.858401298522949,0,0,0,153
6.889714241027832,0,0,0,153
6.921592950820923,0,0,0,153
6.952894926071167,0,0,0,153
6.98461389541626,0,0,0,153
7.016352415084839,0,0,0,153
7.04762077331543,0,0,0,153
7.078984260559082,0,0,0,153
7.110436201095581,0,0,0,153
7.141855955123901,0,0,0,153
7.173003911972046,0,0,0,153
7.204281806945801,0,0,0,153
7.236131191253662,0,0,0,153
7.267401695251465,0,0,0,153
7.298551559448242,0,0,0,153
7.3303351402282715,0,0,0,153
7.361659049987793,0,0,0,153
7.392900705337524,0,0,0,153
7.4248948097229,0,0,0,153
7.456445693969727,0,0,0,153
7.487730026245117,0,0,0,153
7.51948094367981,0,0,0,153
7.550774097442627,0,0,0,153
7.582078456878662,0,0,0,153
7.613788604736328,0,0,0,153
7.64513635635376,0,0,0,153
7.6763763427734375,0,0,0,153
7.708177328109741,0,0,0,153
7.7396039962768555,0,0,0,153
7.770768642425537,0,0,0,153
7.802000284194946,0,0,0,153
7.833884239196777,0,0,0,153
7.865124225616455,0,0,0,153
7.89644718170166,0,0,0,153
7.9283928871154785,0,0,0,153
7.959624290466309,0,1,0,153
7.990875959396362,0,1,0,204
8.022604942321777,0,0,0,204
8.053893804550171,0,0,0,204
8.085149765014648,0,0,0,204
8.116848468780518,0,0,0,204
8.148236989974976,0,0,0,204
8.179476022720337,0,0,0,204
8.210860252380371,0,0,0,204
8.24228811264038,0,0,0,204
8.273448944091797,0,0,0,204
8.304749727249146,0,0,0,204
8.336761474609375,0,0,0,204
8.36790943145752,0,0,0,204
8.399159669876099,0,0,0,204
8.430639505386353,0,0,0,204
8.461797714233398,0,0,0,204
8.49306869506836,0,0,0,204
8.524789333343506,0,0,0,204
8.556078433990479,0,0,0,204
8.587327480316162,0,0,0,204
8.61876392364502,0,0,0,204
8.650568008422852,0,0,0,204
8.68177843093872,0,0,0,204
8.713600158691406,0,0,0,204
8.745035171508789,0,0,0,204
8.776196479797363,0,0,0,204
8.807451248168945,0,0,0,204
8.838869571685791,0,0,0,204
8.87006664276123,0,0,0,204
8.901399374008179,0,0,0,204
8.93287467956543,0,0,0,204
8.964093923568726,0,0,0,204
8.995352506637573,0,0,0,204
9.0272798538208,0,0,0,204
9.058575868606567,0,0,0,204
9.089829206466675,0,0,0,204
9.12161922454834,0,0,0,204
9.153033018112183,0,0,0,204
9.18421459197998,0,0,0,204
9.216063737869263,0,0,0,204
9.2473726272583,0,0,0,204
9.27872896194458,0,0,0,204
9.310588598251343,0,0,0,204
9.342512369155884,0,0,0,204
9.373716592788696,0,0,0,204
9.404945135116577,0,0,0,204
9.436593294143677,0,0,0,204
9.467792510986328,0,0,0,204
9.499029636383057,1,0,0,204
9.53074598312378,1,0,0,204
9.563282251358032,1,0,0,255
9.593489170074463,0,0,0,255
9.625346899032593,0,0,0,255
9.656686305999756,0,0,0,255
9.687955141067505,0,0,0,255
9.719724178314209,0,0,0,255
9.751156091690063,0,0,0,255
9.782286882400513,0,0,0,255
9.814162254333496,0,0,0,255
9.845501184463501,0,0,0,255
9.876683235168457,0,0,0,255
9.908033609390259,0,0,0,255
9.939961910247803,0,0,0,255
9.971103191375732,0,0,0,255
10.002366304397583,0,0,0,255
10.034096479415894,0,0,0,255
10.065344095230103,0,0,0,255
10.096637725830078,0,0,0,255
10.12848949432373,0,0,0,255
10.160133838653564,0,0,0,255
10.191554307937622,0,0,0,255
10.223509073257446,0,0,0,255
10.254896879196167,0,0,0,255
10.286628246307373,0,0,0,255
10.318332195281982,0,0,0,255
10.349682092666626,0,0,0,255
10.38085389137268,0,0,0,255
10.41247296333313,0,0,0,255
10.444263935089111,0,0,0,255
10.475606918334961,0,0,0,255
10.50676679611206,0,0,0,255
10.538432836532593,0,0,0,255
10.569713592529297,0,0,0,255
10.601070165634155,0,0,0,255
10.63309907913208,0,0,0,255
10.66446304321289,0,0,0,255
10.695700883865356,0,0,0,255
10.727355480194092,0,0,0,255
10.75864028930664,0,0,0,255
10.789973020553589,0,0,0,255
10.821721315383911,0,0,0,255
10.853053569793701,0,0,0,255
10.884242296218872,0,0,0,255
10.9155113697052,0,0,0,255
10.947313785552979,0,0,0,255
10.978616952896118,0,0,0,255
11.009891271591187,0,0,0,255
11.041569709777832,0,0,0,255
11.072846412658691,0,0,1,255
11.104087114334106,0,0,1,255
11.13608694076538,0,0,1,255
11.167319774627686,0,0,1,306
11.198506355285645,0,0,0,306
11.230305910110474,0,0,0,306
11.261693716049194,0,0,0,306
11.29289436340332,0,0,0,306
11.324676752090454,0,0,0,306
11.356019258499146,0,0,0,306
11.3872971534729,0,0,0,306
11.419076442718506,0,0,0,306
11.450430870056152,0,0,0,306
11.481623649597168,0,0,0,306
11.51445198059082,0,0,0,306
11.544336795806885,0,0,0,306
11.57557988166809,0,0,0,306
11.606842994689941,0,0,0,306
11.6385977268219,0,0,0,306
11.669888496398926,0,0,0,306
11.701244354248047,0,0,0,306
11.732919931411743,0,0,0,306
11.764695167541504,0,0,0,306
11.795977354049683,0,0,0,306
11.827385187149048,0,0,0,306
11.858742713928223,0,0,0,306
11.889980554580688,0,0,0,306
11.92178225517273,0,0,0,306
11.953195095062256,0,1,0,306
11.984366416931152,0,1,0,306
12.015563249588013,0,1,0,357
12.047234535217285,0,0,0,357
12.07850432395935,0,0,0,357
12.109887838363647,0,0,0,357
12.14138650894165,0,0,0,357
12.172566890716553,0,0,0,357
12.203809022903442,0,0,0,357
12.235724925994873,0,0,0,357
12.266891479492188,0,0,0,357
12.298105716705322,0,0,0,357
12.329489946365356,0,0,0,357
12.360853910446167,0,0,0,357
12.392109394073486,0,0,0,357
12.424018144607544,0,0,0,357
12.455366611480713,0,0,0,357
12.486610651016235,0,0,0,357
12.517855882644653,0,0,0,357
12.549579858779907,0,0,0,357
12.58083438873291,0,0,0,357
12.612279891967773,0,0,0,357
12.644230604171753,0,0,0,357
12.675554037094116,0,0,0,357
12.70677900314331,0,0,0,357
12.738298177719116,0,0,0,357
12.769590139389038,0,0,0,357
12.800750970840454,0,0,0,357
12.832157611846924,0,0,0,357
12.863541841506958,0,0,0,357
12.894790172576904,0,0,0,357
12.926660060882568,0,0,0,357
12.958025932312012,0,0,0,357
12.989235639572144,0,0,0,357
13.02055835723877,0,0,0,357
13.051822185516357,0,0,0,357
13.08314299583435,0,0,0,357
13.114375114440918,0,0,0,357
13.146327257156372,0,0,0,357
13.177488327026367,0,0,0,357
13.208789110183716,0,0,0,357
13.240762948989868,0,0,0,357
13.272075176239014,0,0,0,357
13.303219079971313,0,0,0,357
13.335079193115234,0,0,0,357
13.366365671157837,0,0,0,357
13.397618532180786,0,0,0,357
13.429548501968384,0,0,0,357
13.460917234420776,0,0,0,357
13.492089033126831,0,0,0,357
13.523946046829224,0,0,0,357
13.555222272872925,0,0,0,357
13.58648943901062,0,0,0,357
13.617772102355957,0,0,0,357
13.649259090423584,0,0,0,357
13.680463314056396,0,0,0,357
13.711835861206055,0,0,0,357
13.743730068206787,0,0,0,357
13.774956464767456,0,0,0,357
13.806282997131348,0,0,0,357
13.83759331703186,0,0,0,357
13.868980884552002,0,0,0,357
13.900175333023071,0,0,0,357
13.931813955307007,0,0,0,357
13.963106393814087,0,0,0,357
13.994528770446777,0,0,0,357
14.025858163833618,0,0,0,357
14.05712628364563,0,0,0,357
14.088404655456543,0,0,0,357
14.11970567703247,0,0,0,357
14.151621103286743,0,0,0,357
14.182793855667114,0,0,0,357
14.214100122451782,0,0,0,357
14.246065855026245,0,0,0,357
14.277427911758423,0,0,0,357
14.308679819107056,1,0,0,357
14.340654850006104,1,0,0,357
14.371947765350342,1,0,0,408
14.403160572052002,0,0,0,408
14.434892416000366,0,0,0,408
14.46618390083313,0,0,0,408
14.49753212928772,0,0,0,408
14.529369592666626,0,0,0,408
14.560651779174805,0,0,0,408
14.591888666152954,0,0,0,408
14.623046636581421,0,0,0,408
14.654460668563843,0,0,0,408
14.685654401779175,0,0,0,408
14.716891765594482,0,0,0,408
14.748786449432373,0,0,0,408
14.780055522918701,0,0,0,408
14.811387777328491,0,0,0,408
14.842947483062744,0,0,0,408
14.874277830123901,0,0,0,408
14.9054434299469,0,0,0,408
14.936864137649536,0,0,0,408
14.968223810195923,0,0,0,408
14.999465227127075,0,0,0,408
15.03079104423523,0,0,0,408
15.062066316604614,0,0,0,408
15.093336582183838,0,0,0,408
15.124515533447266,0,0,0,408
15.155839443206787,0,0,0,408
15.187111139297485,0,0,0,408
15.218337297439575,0,0,0,408
15.2503182888031,0,0,0,408
15.281528949737549,0,0,0,408
15.312813997268677,0,0,0,408
15.344701290130615,0,0,0,408
15.376009464263916,0,0,0,408
15.407299995422363,0,0,0,408
15.439228534698486,0,0,0,408
15.470586061477661,0,0,0,408
15.501973152160645,0,0,0,408
15.533395290374756,0,0,0,408
15.564661502838135,0,0,0,408
15.59593653678894,0,0,0,408
15.62795877456665,0,0,0,408
15.659291744232178,0,0,0,408
15.69050121307373,0,0,0,408
15.721797227859497,0,0,0,408
15.753738641738892,0,0,0,408
15.785048723220825,0,0,0,408
15.816254615783691,0,0,0,408
15.84819507598877,0,0,0,408
